# Wavelength [nm],one_counts_50avgs_60.0ms
272.35589608830566,8.43112712346948
272.812287905,8.607031798995912
273.2686630687223,8.098229894393462
273.7250215651226,8.508740707934955
274.1813633798506,8.039983437539433
274.6376884985565,8.353023576422828
275.09399690688997,9.311128474490538
275.5502885905011,7.980756886787354
276.0065635350398,10.387675078468213
276.4628217261559,7.707279439173391
276.91906314949927,8.998293416791569
277.37528779072,10.621438935787516
277.8314956354679,9.155561135857077
278.287686669393,8.313426240751589
278.74386087814503,9.330636264661756
279.2000182473741,9.643495988507325
279.65615876273,9.213482891622412
280.1122824098627,9.643626581908102
280.5683891744221,8.313730527982841
281.02447904205826,8.70480491938654
281.4805519984209,9.565372460300814
281.93660802916,8.157822498673383
282.3926471199255,8.939282386741183
282.8486692563674,7.902573912303659
283.30467442413544,10.249933143225192
283.76066260887967,9.23303383563821
284.21663379624994,8.997772866958506
284.67258797189635,9.369741375211824
285.12852512146856,7.6483826766314635
285.58444523061667,9.09619217948989
286.0403482849905,7.31599170686777
286.49623427024,9.839089309656913
286.9521031720151,9.409089897823911
287.40795497596577,10.797611499947621
287.86378966774186,8.35275395375691
288.3196072329933,7.628816003592213
288.77540765736995,10.054298891642482
289.23119092652195,7.805013444427999
289.68695702609904,8.19674394026994
290.14270594175105,8.548311652503259
290.5984376591281,9.096164247230554
291.05415216387996,7.628585205809387
291.50984944165674,10.13316365341877
291.9655294781082,10.328422730545412
292.4211922588842,8.939552680686504
292.87683776963485,10.054627030507284
293.33246599601006,7.061945814244929
293.7880769236595,10.426520119864719
294.2436705382333,10.386900316240869
294.6992468253814,10.719108860295933
295.15480577075374,10.250194177965113
295.61034736,11.443421426631943
296.06587157877027,9.858804572566733
296.52137841271457,10.797671218108597
296.97686784748265,10.778794734223226
297.4323398687245,9.389444984618102
297.88779446208997,9.702207364238248
298.3432316132291,9.193748801636964
298.7986513077918,9.663095905252995
299.25405353142787,10.524040894370877
299.70943826978726,10.269685063801617
300.16480550852,6.9832394702064065
300.62015523327597,10.054420116593903
301.07548742970494,10.151759046200077
301.5308020834571,9.956909470660577
301.98609918018207,10.210770635134999
302.44137870553,9.604756338811136
