# Wavelength [nm],shape_counts_50avgs_60.0ms
544.9032781477725,2590.432292021817
545.3469730132899,2608.228947391561
545.790642544037,2621.0155672894202
546.2342867256638,2630.7676453529793
546.67790554382,2641.1133601872384
547.1214989841552,2661.9722184048824
547.56506703232,2656.1144741907347
548.008609673964,2688.00709105622
548.4521268947369,2693.469277320104
548.8956186802891,2709.132148167822
549.33908501627,2731.643407130868
549.7825258883299,2747.966096367842
550.2259412821187,2748.580025703263
550.6693311832862,2775.4104682703655
551.1126955774822,2777.7235555065167
551.556034450357,2787.8794062099214
551.99934778756,2794.0090632557262
552.4426355747415,2828.7419052047244
552.8858977975514,2843.3160018854664
553.3291344416394,2859.6542968679346
553.7723454926557,2880.535510159201
554.21553093625,2893.7174978865783
554.6586907580722,2904.508279212493
555.1018249437726,2908.299390457936
555.5449334790007,2924.9181656699707
555.9880163494065,2941.048678942326
556.43107354064,2950.587226246274
556.8741050383512,2945.2978938693486
557.3171108281898,2966.6024444607306
557.7600908958058,2984.585312847235
558.2030452268492,3005.9768561815245
558.64597380697,3021.155190687398
559.0888766218179,3044.1655691614496
559.5317536570429,3064.140878329702
559.974604898295,3088.5733208751103
560.4174303312241,3109.284079009355
560.86022994148,3111.27234817371
561.3030037147128,3134.818832554532
561.7457516365721,3150.058892834992
562.1884736927083,3154.6333727841234
562.6311698687709,3182.3503207076533
563.07384015041,3199.6516949625357
563.5164845232755,3217.6056678572613
563.9591029730174,3248.4363069828537
564.4016954852855,3252.102700390123
564.8442620457297,3245.6797304743395
565.28680264,3250.823478735416
565.7293172537464,3236.094668583722
566.1718058726185,3255.936757327189
566.6142684822667,3264.1801210813414
567.0567050683404,3297.5278384743688
567.49911561649,3314.6310157941125
567.9415001123651,3346.361675871847
568.3838585416157,3371.515907869087
568.8261908898918,3386.7359571983247
569.2684971428433,3404.1649312407585
569.71077728612,3416.0081336739718
570.153031305372,3431.1617099924997
570.5952591862489,3445.0831230867334
571.037460914401,3471.395331929494
571.4796364754782,3485.8029884789075
571.92178585513,3512.1363671872746
572.3639090390067,3528.6839637165576
572.8060060127583,3553.24881420998
573.2480767620343,3548.331339158084
573.6901212724848,3558.1961921429847
574.1321395297599,3563.500194537306
574.5741315195095,3574.92661486546
575.0160972273833,3576.4879348654977
575.4580366390314,3594.7170103721064
575.8999497401037,3614.1300157008773
576.34183651625,3615.62769682031
576.7836969531204,3645.8241113585523
577.2255310363646,3664.422114779936
577.6673387516327,3685.431914861503
578.1091200845746,3698.74580560558
578.5508750208401,3713.109021329406
578.9926035460791,3736.6021320776513
579.4343056459417,3742.5386100079145
579.8759813060778,3745.708170159212
580.3176305121373,3755.739804235531
580.75925324977,3766.591718139244
581.200849504626,3798.741466558235
581.642419262355,3822.821526782379
582.0839625086071,3845.893104582253
582.525479229032,3874.2835715815563
582.9669694092801,3885.8648295905796
583.4084330350007,3901.9152773251017
583.8498700918442,3921.298541629661
584.2912805654602,3912.7134742428148
584.732664441499,3922.4890383900038
585.17402170561,3935.980743507468
585.6153523434435,3940.737896911252
586.0566563406493,3947.1374890728475
586.4979336828775,3970.0771241391844
586.9391843557777,3994.586533605064
587.380408345,4005.670434755498
587.8216056361942,4030.5617439307152
588.2627762150107,4060.562870116211
588.7039200670987,4083.75887986454
589.1450371781085,4118.014460760045
589.58612753369,4130.396914930032
590.0271911194932,4157.64819875378
590.4682279211678,4165.043380958526
590.9092379243638,4182.51775216569
591.3502211147312,4195.32607129993
591.7911774779201,4215.015271887781
